In what year were you born?,Gender:,Race/Ethnicity:(Select all that apply),"Using a scale of 1 to 7 where 1 is your first choice and 7 is your least favorite choice, please drag and drop the following Mexican fast food restaurants from favorite to least favorite.","Using a scale of 1 to 7 where 1 is your first choice and 7 is your least favorite choice, please drag and drop the following Mexican fast food restaurants from favorite to least favorite.","Using a scale of 1 to 7 where 1 is your first choice and 7 is your least favorite choice, please drag and drop the following Mexican fast food restaurants from favorite to least favorite.","Using a scale of 1 to 7 where 1 is your first choice and 7 is your least favorite choice, please drag and drop the following Mexican fast food restaurants from favorite to least favorite.","Using a scale of 1 to 7 where 1 is your first choice and 7 is your least favorite choice, please drag and drop the following Mexican fast food restaurants from favorite to least favorite.","Using a scale of 1 to 7 where 1 is your first choice and 7 is your least favorite choice, please drag and drop the following Mexican fast food restaurants from favorite to least favorite.","Using a scale of 1 to 7 where 1 is your first choice and 7 is your least favorite choice, please drag and drop the following Mexican fast food restaurants from favorite to least favorite.","Using a scale of 1 to 7 where 1 is your first choice and 7 is your least favorite choice, Please drag and drop the following burger fast food restaurants from favorite to least favorite.","Using a scale of 1 to 7 where 1 is your first choice and 7 is your least favorite choice, Please drag and drop the following burger fast food restaurants from favorite to least favorite.","Using a scale of 1 to 7 where 1 is your first choice and 7 is your least favorite choice, Please drag and drop the following burger fast food restaurants from favorite to least favorite.","Using a scale of 1 to 7 where 1 is your first choice and 7 is your least favorite choice, Please drag and drop the following burger fast food restaurants from favorite to least favorite.","Using a scale of 1 to 7 where 1 is your first choice and 7 is your least favorite choice, Please drag and drop the following burger fast food restaurants from favorite to least favorite.","Using a scale of 1 to 7 where 1 is your first choice and 7 is your least favorite choice, Please drag and drop the following burger fast food restaurants from favorite to least favorite.","Using a scale of 1 to 7 where 1 is your first choice and 7 is your least favorite choice, Please drag and drop the following burger fast food restaurants from favorite to least favorite.","Using a scale of 1 to 7 where 1 is your first choice and 7 is your least favorite choice, Please drag and drop your favorite chicken sandwich from these fast food restaurants from favorite to least favorite.","Using a scale of 1 to 7 where 1 is your first choice and 7 is your least favorite choice, Please drag and drop your favorite chicken sandwich from these fast food restaurants from favorite to least favorite.","Using a scale of 1 to 7 where 1 is your first choice and 7 is your least favorite choice, Please drag and drop your favorite chicken sandwich from these fast food restaurants from favorite to least favorite.","Using a scale of 1 to 7 where 1 is your first choice and 7 is your least favorite choice, Please drag and drop your favorite chicken sandwich from these fast food restaurants from favorite to least favorite.","Using a scale of 1 to 7 where 1 is your first choice and 7 is your least favorite choice, Please drag and drop your favorite chicken sandwich from these fast food restaurants from favorite to least favorite.","Using a scale of 1 to 7 where 1 is your first choice and 7 is your least favorite choice, Please drag and drop your favorite chicken sandwich from these fast food restaurants from favorite to least favorite.","Using a scale of 1 to 7 where 1 is your first choice and 7 is your least favorite choice, Please drag and drop your favorite chicken sandwich from these fast food restaurants from favorite to least favorite.","Using a scale of 1 to 6 where 1 is your first choice and 6 is your least favorite choice, Please drag and drop the following pizza restaurants from favorite to least favorite.","Using a scale of 1 to 6 where 1 is your first choice and 6 is your least favorite choice, Please drag and drop the following pizza restaurants from favorite to least favorite.","Using a scale of 1 to 6 where 1 is your first choice and 6 is your least favorite choice, Please drag and drop the following pizza restaurants from favorite to least favorite.","Using a scale of 1 to 6 where 1 is your first choice and 6 is your least favorite choice, Please drag and drop the following pizza restaurants from favorite to least favorite.","Using a scale of 1 to 6 where 1 is your first choice and 6 is your least favorite choice, Please drag and drop the following pizza restaurants from favorite to least favorite.","Using a scale of 1 to 6 where 1 is your first choice and 6 is your least favorite choice, Please drag and drop the following pizza restaurants from favorite to least favorite.","Using a scale of 1 to 7 where 1 is your first choice and 7 is your least favorite choice, Please drag and drop the following convenience stores from favorite to least favorite.","Using a scale of 1 to 7 where 1 is your first choice and 7 is your least favorite choice, Please drag and drop the following convenience stores from favorite to least favorite.","Using a scale of 1 to 7 where 1 is your first choice and 7 is your least favorite choice, Please drag and drop the following convenience stores from favorite to least favorite.","Using a scale of 1 to 7 where 1 is your first choice and 7 is your least favorite choice, Please drag and drop the following convenience stores from favorite to least favorite.","Using a scale of 1 to 7 where 1 is your first choice and 7 is your least favorite choice, Please drag and drop the following convenience stores from favorite to least favorite.","Using a scale of 1 to 7 where 1 is your first choice and 7 is your least favorite choice, Please drag and drop the following convenience stores from favorite to least favorite.","Using a scale of 1 to 7 where 1 is your first choice and 7 is your least favorite choice, Please drag and drop the following convenience stores from favorite to least favorite.","Using a scale of 1 to 7 where 1 is your first choice and 7 is your least favorite choice, Please drag and drop the following sandwich shops from favorite to least favorite.","Using a scale of 1 to 7 where 1 is your first choice and 7 is your least favorite choice, Please drag and drop the following sandwich shops from favorite to least favorite.","Using a scale of 1 to 7 where 1 is your first choice and 7 is your least favorite choice, Please drag and drop the following sandwich shops from favorite to least favorite.","Using a scale of 1 to 7 where 1 is your first choice and 7 is your least favorite choice, Please drag and drop the following sandwich shops from favorite to least favorite.","Using a scale of 1 to 7 where 1 is your first choice and 7 is your least favorite choice, Please drag and drop the following sandwich shops from favorite to least favorite.","Using a scale of 1 to 7 where 1 is your first choice and 7 is your least favorite choice, Please drag and drop the following sandwich shops from favorite to least favorite.","Using a scale of 1 to 7 where 1 is your first choice and 7 is your least favorite choice, Please drag and drop the following sandwich shops from favorite to least favorite.","Using a scale of 1 to 6 where 1 is your first choice and 6 is your least favorite choice, Please drag and drop the following breakfast restaurants from favorite to least favorite.","Using a scale of 1 to 6 where 1 is your first choice and 6 is your least favorite choice, Please drag and drop the following breakfast restaurants from favorite to least favorite.","Using a scale of 1 to 6 where 1 is your first choice and 6 is your least favorite choice, Please drag and drop the following breakfast restaurants from favorite to least favorite.","Using a scale of 1 to 6 where 1 is your first choice and 6 is your least favorite choice, Please drag and drop the following breakfast restaurants from favorite to least favorite.","Using a scale of 1 to 6 where 1 is your first choice and 6 is your least favorite choice, Please drag and drop the following breakfast restaurants from favorite to least favorite.","Using a scale of 1 to 6 where 1 is your first choice and 6 is your least favorite choice, Please drag and drop the following breakfast restaurants from favorite to least favorite."
2000,Female,['White or Caucasian'],Moe’s Southwest Grill,Del Taco,El Pollo Loco,Chipotle,Taco Johns,Qdoba,Taco Bell,Sonic,Whataburger,In-N-Out,McDonald's,Burger King,Five Guys,,KFC,Chick-fil-a,Wendys,Churchs,McDonalds,Raising Canes,Popeyes,Little Caesars,Papa John's,Cici’s Pizza,Domino's,Blaze Pizza,Pizza Hut,QuikTrip,Love's Travel Stops,Sunoco,Flying-J,Circle K,AmPm,7-Eleven,Subway,Panera,Jimmy John's,Firehouse Subs,Potbelly,Jersey Mike's Subs,Which Wich,Perkins Restaurant & Bakery,Village Inn,Denny's,Cracker Barrel,Waffle House,IHOP
1998,Female,['Black or African American'],Taco Bell,Del Taco,Qdoba,Chipotle,El Pollo Loco,Taco Johns,Moe’s Southwest Grill,Shake Shack,Burger King,Five Guys,Sonic,In-N-Out,Whataburger,,Churchs,Raising Canes,KFC,Popeyes,Wendys,McDonalds,Chick-fil-a,Little Caesars,Pizza Hut,Domino's,Papa John's,Cici’s Pizza,Blaze Pizza,QuikTrip,Circle K,Flying-J,AmPm,7-Eleven,Sunoco,Love's Travel Stops,Subway,Jimmy John's,Which Wich,Potbelly,Jersey Mike's Subs,Firehouse Subs,Panera,Perkins Restaurant & Bakery,Denny's,IHOP,Village Inn,Cracker Barrel,Waffle House
2003,Male,['White or Caucasian'],Taco Johns,Del Taco,Moe’s Southwest Grill,Chipotle,Qdoba,El Pollo Loco,Taco Bell,Five Guys,Sonic,Shake Shack,McDonald's,Burger King,In-N-Out,,KFC,McDonalds,Churchs,Chick-fil-a,Wendys,Raising Canes,Popeyes,Pizza Hut,Papa John's,Blaze Pizza,Little Caesars,Cici’s Pizza,Domino's,AmPm,7-Eleven,Sunoco,Flying-J,Love's Travel Stops,Circle K,QuikTrip,Which Wich,Jimmy John's,Jersey Mike's Subs,Panera,Firehouse Subs,Subway,Potbelly,IHOP,Denny's,Waffle House,Perkins Restaurant & Bakery,Cracker Barrel,Village Inn
2000,Male,['White or Caucasian'],Taco Bell,El Pollo Loco,Moe’s Southwest Grill,Qdoba,Del Taco,Taco Johns,Chipotle,Shake Shack,Whataburger,In-N-Out,Burger King,Sonic,McDonald's,,Churchs,Raising Canes,Wendys,McDonalds,Chick-fil-a,KFC,Popeyes,Blaze Pizza,Domino's,Papa John's,Little Caesars,Pizza Hut,Cici’s Pizza,7-Eleven,Sunoco,AmPm,Flying-J,QuikTrip,Circle K,Love's Travel Stops,Subway,Potbelly,Jersey Mike's Subs,Which Wich,Jimmy John's,Firehouse Subs,Panera,Cracker Barrel,Waffle House,Village Inn,Denny's,IHOP,Perkins Restaurant & Bakery
2002,Male,['White or Caucasian'],Taco Johns,Taco Bell,El Pollo Loco,Qdoba,Chipotle,Del Taco,Moe’s Southwest Grill,In-N-Out,Five Guys,Burger King,Whataburger,Shake Shack,Sonic,,Popeyes,KFC,Wendys,Churchs,Chick-fil-a,McDonalds,Raising Canes,Cici’s Pizza,Papa John's,Little Caesars,Domino's,Blaze Pizza,Pizza Hut,7-Eleven,QuikTrip,Sunoco,Circle K,Flying-J,Love's Travel Stops,AmPm,Subway,Jimmy John's,Potbelly,Jersey Mike's Subs,Which Wich,Firehouse Subs,Panera,Perkins Restaurant & Bakery,Cracker Barrel,IHOP,Waffle House,Denny's,Village Inn
1999,Male,['White or Caucasian'],Del Taco,Taco Bell,Moe’s Southwest Grill,El Pollo Loco,Qdoba,Chipotle,Taco Johns,Sonic,Burger King,McDonald's,Five Guys,In-N-Out,Shake Shack,,Churchs,Popeyes,McDonalds,Chick-fil-a,Wendys,Raising Canes,KFC,Pizza Hut,Domino's,Papa John's,Little Caesars,Cici’s Pizza,Blaze Pizza,Circle K,Sunoco,AmPm,Love's Travel Stops,QuikTrip,7-Eleven,Flying-J,Subway,Jimmy John's,Firehouse Subs,Potbelly,Panera,Jersey Mike's Subs,Which Wich,IHOP,Waffle House,Cracker Barrel,Perkins Restaurant & Bakery,Village Inn,Denny's
2001,Female,['White or Caucasian'],Moe’s Southwest Grill,Taco Bell,Chipotle,Taco Johns,Del Taco,El Pollo Loco,Qdoba,In-N-Out,Five Guys,McDonald's,Sonic,Burger King,Shake Shack,,Wendys,McDonalds,Chick-fil-a,Popeyes,KFC,Churchs,Raising Canes,Domino's,Pizza Hut,Little Caesars,Papa John's,Cici’s Pizza,Blaze Pizza,Love's Travel Stops,Circle K,Sunoco,QuikTrip,AmPm,Flying-J,7-Eleven,Jersey Mike's Subs,Subway,Jimmy John's,Firehouse Subs,Panera,Which Wich,Potbelly,Waffle House,Denny's,IHOP,Village Inn,Perkins Restaurant & Bakery,Cracker Barrel
1998,Female,['White or Caucasian'],Taco Bell,El Pollo Loco,Del Taco,Moe’s Southwest Grill,Chipotle,Taco Johns,Qdoba,Shake Shack,Five Guys,McDonald's,Sonic,In-N-Out,Whataburger,,Churchs,Chick-fil-a,Wendys,Raising Canes,McDonalds,Popeyes,KFC,Pizza Hut,Blaze Pizza,Domino's,Little Caesars,Papa John's,Cici’s Pizza,Love's Travel Stops,Flying-J,QuikTrip,Circle K,7-Eleven,Sunoco,AmPm,Jersey Mike's Subs,Jimmy John's,Subway,Panera,Firehouse Subs,Potbelly,Which Wich,IHOP,Cracker Barrel,Village Inn,Perkins Restaurant & Bakery,Waffle House,Denny's
1998,Male,['White or Caucasian'],Taco Bell,Qdoba,Chipotle,El Pollo Loco,Del Taco,Moe’s Southwest Grill,Taco Johns,Burger King,Whataburger,In-N-Out,Five Guys,Sonic,McDonald's,,Popeyes,KFC,Chick-fil-a,Wendys,McDonalds,Raising Canes,Churchs,Little Caesars,Blaze Pizza,Papa John's,Pizza Hut,Domino's,Cici’s Pizza,Circle K,7-Eleven,Sunoco,Flying-J,QuikTrip,AmPm,Love's Travel Stops,Which Wich,Subway,Potbelly,Firehouse Subs,Panera,Jimmy John's,Jersey Mike's Subs,IHOP,Perkins Restaurant & Bakery,Denny's,Waffle House,Cracker Barrel,Village Inn
1997,Female,['Hispanic'],Del Taco,Chipotle,Taco Johns,Moe’s Southwest Grill,Taco Bell,Qdoba,El Pollo Loco,Sonic,In-N-Out,Burger King,Five Guys,McDonald's,Shake Shack,,Chick-fil-a,KFC,McDonalds,Popeyes,Churchs,Raising Canes,Wendys,Papa John's,Pizza Hut,Blaze Pizza,Little Caesars,Cici’s Pizza,Domino's,Love's Travel Stops,QuikTrip,AmPm,Flying-J,Circle K,Sunoco,7-Eleven,Potbelly,Jimmy John's,Subway,Panera,Firehouse Subs,Jersey Mike's Subs,Which Wich,Waffle House,IHOP,Denny's,Village Inn,Perkins Restaurant & Bakery,Cracker Barrel
2002,Male,"['White or Caucasian', 'Hispanic']",Del Taco,Chipotle,Taco Johns,Moe’s Southwest Grill,Taco Bell,El Pollo Loco,Qdoba,In-N-Out,McDonald's,Sonic,Five Guys,Burger King,Shake Shack,,Popeyes,Wendys,McDonalds,KFC,Chick-fil-a,Churchs,Raising Canes,Blaze Pizza,Cici’s Pizza,Papa John's,Domino's,Pizza Hut,Little Caesars,Love's Travel Stops,Flying-J,QuikTrip,7-Eleven,Sunoco,Circle K,AmPm,Jersey Mike's Subs,Jimmy John's,Firehouse Subs,Panera,Potbelly,Subway,Which Wich,Waffle House,Denny's,Perkins Restaurant & Bakery,Cracker Barrel,IHOP,Village Inn
2000,Male,['Hispanic'],Qdoba,Taco Johns,Chipotle,El Pollo Loco,Taco Bell,Moe’s Southwest Grill,Del Taco,Sonic,Burger King,Shake Shack,Five Guys,Whataburger,McDonald's,,Popeyes,KFC,McDonalds,Churchs,Wendys,Raising Canes,Chick-fil-a,Cici’s Pizza,Papa John's,Pizza Hut,Little Caesars,Domino's,Blaze Pizza,AmPm,QuikTrip,Sunoco,Love's Travel Stops,Flying-J,Circle K,7-Eleven,Potbelly,Jersey Mike's Subs,Which Wich,Firehouse Subs,Panera,Subway,Jimmy John's,IHOP,Waffle House,Perkins Restaurant & Bakery,Village Inn,Denny's,Cracker Barrel
2000,Male,['White or Caucasian'],Qdoba,Moe’s Southwest Grill,Del Taco,El Pollo Loco,Taco Bell,Taco Johns,Chipotle,Five Guys,Whataburger,Burger King,Sonic,In-N-Out,Shake Shack,,KFC,Chick-fil-a,Raising Canes,Wendys,McDonalds,Churchs,Popeyes,Little Caesars,Cici’s Pizza,Papa John's,Domino's,Blaze Pizza,Pizza Hut,Circle K,7-Eleven,Love's Travel Stops,Sunoco,QuikTrip,Flying-J,AmPm,Which Wich,Panera,Potbelly,Jersey Mike's Subs,Subway,Firehouse Subs,Jimmy John's,Denny's,Waffle House,Perkins Restaurant & Bakery,Village Inn,Cracker Barrel,IHOP
1997,Female,['White or Caucasian'],Taco Bell,Del Taco,Moe’s Southwest Grill,Taco Johns,El Pollo Loco,Qdoba,Chipotle,Five Guys,Shake Shack,Sonic,McDonald's,In-N-Out,Burger King,,Chick-fil-a,McDonalds,Popeyes,Wendys,KFC,Churchs,Raising Canes,Pizza Hut,Little Caesars,Domino's,Papa John's,Blaze Pizza,Cici’s Pizza,7-Eleven,AmPm,Sunoco,Flying-J,Circle K,Love's Travel Stops,QuikTrip,Panera,Jimmy John's,Which Wich,Potbelly,Subway,Firehouse Subs,Jersey Mike's Subs,Denny's,IHOP,Waffle House,Village Inn,Perkins Restaurant & Bakery,Cracker Barrel
2003,Male,['White or Caucasian'],Chipotle,Taco Bell,Qdoba,Del Taco,Moe’s Southwest Grill,Taco Johns,El Pollo Loco,Five Guys,Shake Shack,Burger King,Sonic,In-N-Out,Whataburger,,KFC,Popeyes,McDonalds,Wendys,Churchs,Raising Canes,Chick-fil-a,Pizza Hut,Domino's,Little Caesars,Papa John's,Blaze Pizza,Cici’s Pizza,AmPm,Flying-J,Sunoco,Love's Travel Stops,7-Eleven,Circle K,QuikTrip,Which Wich,Subway,Potbelly,Firehouse Subs,Panera,Jimmy John's,Jersey Mike's Subs,IHOP,Perkins Restaurant & Bakery,Waffle House,Cracker Barrel,Denny's,Village Inn
2004,Male,['White or Caucasian'],Chipotle,Taco Bell,Moe’s Southwest Grill,Qdoba,El Pollo Loco,Taco Johns,Del Taco,In-N-Out,Whataburger,McDonald's,Five Guys,Burger King,Sonic,,Wendys,McDonalds,Chick-fil-a,Popeyes,KFC,Churchs,Raising Canes,Papa John's,Pizza Hut,Domino's,Little Caesars,Blaze Pizza,Cici’s Pizza,Love's Travel Stops,AmPm,Sunoco,QuikTrip,Circle K,Flying-J,7-Eleven,Jimmy John's,Jersey Mike's Subs,Firehouse Subs,Subway,Panera,Which Wich,Potbelly,IHOP,Waffle House,Denny's,Perkins Restaurant & Bakery,Village Inn,Cracker Barrel
2000,Male,['White or Caucasian'],Taco Bell,Moe’s Southwest Grill,El Pollo Loco,Del Taco,Chipotle,Qdoba,Taco Johns,Five Guys,McDonald's,Burger King,Shake Shack,Whataburger,Sonic,,Popeyes,Wendys,Chick-fil-a,Raising Canes,KFC,Churchs,McDonalds,Domino's,Cici’s Pizza,Pizza Hut,Blaze Pizza,Papa John's,Little Caesars,AmPm,QuikTrip,Sunoco,Circle K,Love's Travel Stops,Flying-J,7-Eleven,Subway,Jimmy John's,Jersey Mike's Subs,Panera,Firehouse Subs,Which Wich,Potbelly,Waffle House,Denny's,IHOP,Cracker Barrel,Village Inn,Perkins Restaurant & Bakery
2000,Male,['White or Caucasian'],Taco Bell,Chipotle,Taco Johns,Moe’s Southwest Grill,Del Taco,El Pollo Loco,Qdoba,In-N-Out,Burger King,Sonic,Whataburger,McDonald's,Shake Shack,,Popeyes,KFC,Chick-fil-a,Churchs,Wendys,Raising Canes,McDonalds,Pizza Hut,Domino's,Little Caesars,Cici’s Pizza,Blaze Pizza,Papa John's,Love's Travel Stops,7-Eleven,Sunoco,Flying-J,Circle K,AmPm,QuikTrip,Panera,Subway,Firehouse Subs,Which Wich,Jersey Mike's Subs,Jimmy John's,Potbelly,Cracker Barrel,Denny's,IHOP,Village Inn,Waffle House,Perkins Restaurant & Bakery
2003,Male,['White or Caucasian'],Taco Johns,Chipotle,Del Taco,Taco Bell,Qdoba,El Pollo Loco,Moe’s Southwest Grill,In-N-Out,Shake Shack,Sonic,Five Guys,McDonald's,Whataburger,,Popeyes,KFC,Chick-fil-a,Churchs,McDonalds,Raising Canes,Wendys,Papa John's,Little Caesars,Cici’s Pizza,Domino's,Blaze Pizza,Pizza Hut,AmPm,QuikTrip,Sunoco,Flying-J,Love's Travel Stops,Circle K,7-Eleven,Which Wich,Jimmy John's,Subway,Panera,Potbelly,Jersey Mike's Subs,Firehouse Subs,Denny's,IHOP,Waffle House,Village Inn,Perkins Restaurant & Bakery,Cracker Barrel
1998,Female,['White or Caucasian'],Del Taco,Chipotle,Moe’s Southwest Grill,Taco Bell,Qdoba,El Pollo Loco,Taco Johns,Five Guys,In-N-Out,Whataburger,Shake Shack,McDonald's,Burger King,,Raising Canes,Churchs,McDonalds,KFC,Chick-fil-a,Popeyes,Wendys,Little Caesars,Cici’s Pizza,Pizza Hut,Papa John's,Domino's,Blaze Pizza,Flying-J,7-Eleven,Love's Travel Stops,QuikTrip,Circle K,Sunoco,AmPm,Subway,Potbelly,Jersey Mike's Subs,Panera,Firehouse Subs,Jimmy John's,Which Wich,Denny's,Waffle House,Village Inn,Cracker Barrel,IHOP,Perkins Restaurant & Bakery
2001,Female,['White or Caucasian'],Taco Bell,Taco Johns,Moe’s Southwest Grill,Del Taco,Chipotle,El Pollo Loco,Qdoba,Shake Shack,Burger King,Sonic,In-N-Out,McDonald's,Whataburger,,Wendys,Raising Canes,McDonalds,Chick-fil-a,Popeyes,KFC,Churchs,Pizza Hut,Cici’s Pizza,Papa John's,Blaze Pizza,Little Caesars,Domino's,Circle K,Sunoco,7-Eleven,AmPm,Flying-J,Love's Travel Stops,QuikTrip,Which Wich,Jimmy John's,Potbelly,Panera,Subway,Firehouse Subs,Jersey Mike's Subs,Waffle House,IHOP,Perkins Restaurant & Bakery,Denny's,Village Inn,Cracker Barrel
1998,Female,['White or Caucasian'],Taco Bell,Chipotle,Taco Johns,Moe’s Southwest Grill,El Pollo Loco,Qdoba,Del Taco,In-N-Out,McDonald's,Burger King,Whataburger,Five Guys,Sonic,,Popeyes,Churchs,Raising Canes,Chick-fil-a,Wendys,McDonalds,KFC,Blaze Pizza,Papa John's,Pizza Hut,Little Caesars,Cici’s Pizza,Domino's,QuikTrip,AmPm,7-Eleven,Flying-J,Circle K,Love's Travel Stops,Sunoco,Jersey Mike's Subs,Which Wich,Jimmy John's,Panera,Potbelly,Subway,Firehouse Subs,Perkins Restaurant & Bakery,Cracker Barrel,Denny's,Waffle House,IHOP,Village Inn
1998,Female,['White or Caucasian'],Qdoba,Taco Bell,Taco Johns,El Pollo Loco,Del Taco,Chipotle,Moe’s Southwest Grill,Shake Shack,Burger King,Five Guys,In-N-Out,Sonic,Whataburger,,McDonalds,KFC,Raising Canes,Chick-fil-a,Churchs,Wendys,Popeyes,Blaze Pizza,Pizza Hut,Domino's,Papa John's,Little Caesars,Cici’s Pizza,QuikTrip,Flying-J,AmPm,Circle K,Love's Travel Stops,Sunoco,7-Eleven,Jersey Mike's Subs,Subway,Potbelly,Jimmy John's,Panera,Firehouse Subs,Which Wich,Denny's,Waffle House,Perkins Restaurant & Bakery,Village Inn,IHOP,Cracker Barrel
2001,Male,['White or Caucasian'],Qdoba,Del Taco,Taco Bell,El Pollo Loco,Chipotle,Moe’s Southwest Grill,Taco Johns,In-N-Out,Five Guys,Shake Shack,Burger King,Whataburger,McDonald's,,Popeyes,KFC,McDonalds,Wendys,Churchs,Raising Canes,Chick-fil-a,Pizza Hut,Papa John's,Little Caesars,Blaze Pizza,Domino's,Cici’s Pizza,Love's Travel Stops,AmPm,Sunoco,QuikTrip,Flying-J,Circle K,7-Eleven,Potbelly,Panera,Subway,Jimmy John's,Firehouse Subs,Jersey Mike's Subs,Which Wich,Denny's,IHOP,Waffle House,Cracker Barrel,Perkins Restaurant & Bakery,Village Inn
2000,Female,['White or Caucasian'],Taco Bell,Taco Johns,Moe’s Southwest Grill,Chipotle,Del Taco,El Pollo Loco,Qdoba,McDonald's,Shake Shack,In-N-Out,Five Guys,Sonic,Whataburger,,Wendys,KFC,McDonalds,Chick-fil-a,Raising Canes,Churchs,Popeyes,Little Caesars,Papa John's,Cici’s Pizza,Pizza Hut,Domino's,Blaze Pizza,Love's Travel Stops,AmPm,Sunoco,Circle K,QuikTrip,Flying-J,7-Eleven,Which Wich,Jimmy John's,Potbelly,Firehouse Subs,Panera,Subway,Jersey Mike's Subs,Waffle House,Cracker Barrel,IHOP,Perkins Restaurant & Bakery,Denny's,Village Inn
2002,Male,['White or Caucasian'],Chipotle,Taco Bell,Taco Johns,El Pollo Loco,Qdoba,Moe’s Southwest Grill,Del Taco,Whataburger,Burger King,McDonald's,Five Guys,Shake Shack,Sonic,,KFC,Churchs,McDonalds,Popeyes,Chick-fil-a,Raising Canes,Wendys,Blaze Pizza,Domino's,Cici’s Pizza,Pizza Hut,Papa John's,Little Caesars,Flying-J,Love's Travel Stops,Sunoco,7-Eleven,Circle K,QuikTrip,AmPm,,,,,,,,,,,,,
1999,Female,['White or Caucasian'],Chipotle,Moe’s Southwest Grill,Del Taco,El Pollo Loco,Taco Bell,Taco Johns,Qdoba,Shake Shack,In-N-Out,Burger King,Five Guys,McDonald's,Sonic,,KFC,Raising Canes,Wendys,Popeyes,Chick-fil-a,Churchs,McDonalds,Domino's,Papa John's,Pizza Hut,Little Caesars,Cici’s Pizza,Blaze Pizza,Love's Travel Stops,7-Eleven,Sunoco,Flying-J,Circle K,AmPm,QuikTrip,Jimmy John's,Subway,Which Wich,Firehouse Subs,Panera,Potbelly,Jersey Mike's Subs,Denny's,IHOP,Perkins Restaurant & Bakery,Cracker Barrel,Waffle House,Village Inn
1999,Male,['White or Caucasian'],Taco Bell,Moe’s Southwest Grill,Chipotle,Del Taco,Taco Johns,El Pollo Loco,Qdoba,Five Guys,Burger King,Whataburger,Sonic,In-N-Out,McDonald's,,Popeyes,KFC,Wendys,Chick-fil-a,McDonalds,Churchs,Raising Canes,Little Caesars,Cici’s Pizza,Papa John's,Domino's,Blaze Pizza,Pizza Hut,AmPm,QuikTrip,Sunoco,Circle K,7-Eleven,Flying-J,Love's Travel Stops,Jersey Mike's Subs,Firehouse Subs,Potbelly,Subway,Which Wich,Panera,Jimmy John's,IHOP,Perkins Restaurant & Bakery,Waffle House,Denny's,Village Inn,Cracker Barrel
1997,Female,['Black or African American'],Moe’s Southwest Grill,Taco Bell,Taco Johns,Chipotle,El Pollo Loco,Qdoba,Del Taco,McDonald's,Whataburger,Five Guys,Burger King,In-N-Out,Sonic,,KFC,Chick-fil-a,McDonalds,Popeyes,Wendys,Churchs,Raising Canes,Little Caesars,Papa John's,Blaze Pizza,Pizza Hut,Domino's,Cici’s Pizza,QuikTrip,Circle K,Sunoco,Love's Travel Stops,7-Eleven,Flying-J,AmPm,Panera,Subway,Which Wich,Firehouse Subs,Jersey Mike's Subs,Potbelly,Jimmy John's,IHOP,Waffle House,Village Inn,Denny's,Perkins Restaurant & Bakery,Cracker Barrel
2000,Male,['White or Caucasian'],Taco Johns,Chipotle,Moe’s Southwest Grill,Qdoba,Taco Bell,El Pollo Loco,Del Taco,Sonic,Five Guys,Burger King,Shake Shack,McDonald's,In-N-Out,,Churchs,Popeyes,Wendys,Chick-fil-a,McDonalds,Raising Canes,KFC,Cici’s Pizza,Pizza Hut,Papa John's,Little Caesars,Domino's,Blaze Pizza,QuikTrip,7-Eleven,Circle K,Love's Travel Stops,AmPm,Flying-J,Sunoco,Which Wich,Potbelly,Jersey Mike's Subs,Jimmy John's,Firehouse Subs,Subway,Panera,Village Inn,Denny's,Cracker Barrel,IHOP,Perkins Restaurant & Bakery,Waffle House
1998,Male,['White or Caucasian'],Chipotle,Taco Bell,Qdoba,Moe’s Southwest Grill,Taco Johns,Del Taco,El Pollo Loco,Whataburger,Shake Shack,Burger King,McDonald's,In-N-Out,Five Guys,,Churchs,Popeyes,KFC,McDonalds,Wendys,Raising Canes,Chick-fil-a,Papa John's,Blaze Pizza,Cici’s Pizza,Pizza Hut,Domino's,Little Caesars,AmPm,Love's Travel Stops,Flying-J,Sunoco,7-Eleven,QuikTrip,Circle K,Subway,Jimmy John's,Panera,Firehouse Subs,Which Wich,Jersey Mike's Subs,Potbelly,Cracker Barrel,IHOP,Perkins Restaurant & Bakery,Village Inn,Denny's,Waffle House
1997,Female,['White or Caucasian'],Qdoba,Taco Bell,Del Taco,El Pollo Loco,Moe’s Southwest Grill,Taco Johns,Chipotle,In-N-Out,Five Guys,Burger King,Whataburger,Shake Shack,Sonic,,Raising Canes,Popeyes,McDonalds,Churchs,KFC,Chick-fil-a,Wendys,Blaze Pizza,Domino's,Papa John's,Cici’s Pizza,Pizza Hut,Little Caesars,Love's Travel Stops,Flying-J,QuikTrip,AmPm,Circle K,Sunoco,7-Eleven,Firehouse Subs,Panera,Potbelly,Jersey Mike's Subs,Subway,Which Wich,Jimmy John's,Village Inn,Cracker Barrel,IHOP,Waffle House,Denny's,Perkins Restaurant & Bakery
